MIN=0	-3	-1000	0	
MAX=160	3	1000	5	
SCALE=50	1	500	1	
DEC=1	3	0	3	
DEF="Zeit" t / s	"Strom" I_A1 / A	"Magn. Flussdichte" B_B1 / mT	"Frequenz" f / Hz	
64,4	0,0015	36	NAN	
64,5	0,0015	36	NAN	
64,6	0	36	NAN	
64,7	0	36	NAN	
64,8	0,0015	36	NAN	
64,9	0	36	NAN	
65	0	36,5	NAN	
65,1	0	36	NAN	
65,2	0	36	NAN	
65,3	0	36,5	NAN	
65,4	0	36	NAN	
65,5	0	36	NAN	
65,6	0	36	NAN	
65,7	0	36,5	NAN	
65,8	-0,003	36	NAN	
65,9	-0,0435	30	NAN	
66	-0,0825	23,5	NAN	
66,1	-0,1305	12,5	NAN	
66,2	-0,1755	-6	NAN	
66,3	-0,2115	-21	NAN	
66,4	-0,231	-34,5	NAN	
66,5	-0,2415	-41,5	NAN	
66,6	-0,261	-49,5	NAN	
66,7	-0,27	-56,5	NAN	
66,8	-0,2745	-61	NAN	
66,9	-0,2805	-64	NAN	
67	-0,2805	-66,5	NAN	
67,1	-0,2835	-67,5	NAN	
67,2	-0,2955	-71	NAN	
67,3	-0,3165	-78	NAN	
67,4	-0,3195	-82	NAN	
67,5	-0,33	-86	NAN	
67,6	-0,345	-91,5	NAN	
67,7	-0,3525	-96	NAN	
67,8	-0,363	-100,5	NAN	
67,9	-0,3765	-106	NAN	
68	-0,39	-112	NAN	
68,1	-0,3975	-117	NAN	
68,2	-0,4005	-120	NAN	
68,3	-0,414	-124,5	NAN	
68,4	-0,435	-131,5	NAN	
68,5	-0,456	-140	NAN	
68,6	-0,4665	-147	NAN	
68,7	-0,468	-150	NAN	
68,8	-0,468	-152,5	NAN	
68,9	-0,468	-153,5	NAN	
69	-0,4695	-154	NAN	
69,1	-0,4725	-155	NAN	
69,2	-0,4875	-158,5	NAN	
69,3	-0,4995	-163	NAN	
69,4	-0,513	-169,5	NAN	
69,5	-0,5265	-175,5	NAN	
69,6	-0,5355	-180,5	NAN	
69,7	-0,5565	-187,5	NAN	
69,8	-0,576	-195,5	NAN	
69,9	-0,585	-201,5	NAN	
70	-0,585	-204	NAN	
70,1	-0,5865	-206	NAN	
70,2	-0,588	-208	NAN	
70,3	-0,5895	-209	NAN	
70,4	-0,5925	-209	NAN	
70,5	-0,594	-211	NAN	
70,6	-0,597	-212	NAN	
70,7	-0,6015	-213,5	NAN	
70,8	-0,6075	-215,5	NAN	
70,9	-0,615	-218,5	NAN	
71	-0,6225	-222	NAN	
71,1	-0,624	-223,5	NAN	
71,2	-0,624	-224,5	NAN	
71,3	-0,6285	-225,5	NAN	
71,4	-0,6315	-227	NAN	
71,5	-0,6315	-228	NAN	
71,6	-0,633	-228,5	NAN	
71,7	-0,636	-229,5	NAN	
71,8	-0,651	-233	NAN	
71,9	-0,657	-236,5	NAN	
72	-0,6675	-240	NAN	
72,1	-0,696	-250	NAN	
72,2	-0,7125	-257,5	NAN	
72,3	-0,717	-261,5	NAN	
72,4	-0,7365	-267,5	NAN	
72,5	-0,759	-276	NAN	
72,6	-0,7755	-285	NAN	
72,7	-0,7905	-291	NAN	
72,8	-0,8145	-299,5	NAN	
72,9	-0,834	-308	NAN	
73	-0,846	-314,5	NAN	
73,1	-0,8595	-321	NAN	
73,2	-0,8715	-326,5	NAN	
73,3	-0,8865	-333	NAN	
73,4	-0,9015	-337	NAN	
73,5	-0,921	-346	NAN	
73,6	-0,9375	-352,5	NAN	
73,7	-0,963	-361,5	NAN	
73,8	-0,9765	-368,5	NAN	
73,9	-0,996	-377	NAN	
74	-1,0185	-385	NAN	
74,1	-1,032	-392	NAN	
74,2	-1,0425	-397	NAN	
74,3	-1,0455	-400,5	NAN	
74,4	-1,0515	-403	NAN	
74,5	-1,062	-406,5	NAN	
74,6	-1,074	-411,5	NAN	
74,7	-1,0875	-417	NAN	
74,8	-1,0995	-419,5	NAN	
74,9	-1,11	-425	NAN	
75	-1,1175	-428,5	NAN	
75,1	-1,125	-432	NAN	
75,2	-1,1325	-436,5	NAN	
75,3	-1,1535	-442,5	NAN	
75,4	-1,164	-443,5	NAN	
75,5	-1,1745	-448	NAN	
75,6	-1,188	-456,5	NAN	
75,7	-1,206	-461,5	NAN	
75,8	-1,2165	-466,5	NAN	
75,9	-1,218	-465	NAN	
76	-1,227	-473	NAN	
76,1	-1,2345	-471,5	NAN	
